Observation.id,Duration,ID,G.Env,Number.of.Crows,Baited,Sentinel,Behavior
037-2 - Dairy Queen PLot - 7 crows - Baited,5.55,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,1.465,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,0.998,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,10.265,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,1.761,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,6.021,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,8.761,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,1.24,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,2,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,0.741,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,0.499,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,0.753,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,4.01,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,4.004,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,3.905,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,1.498,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,2.319,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,1.251,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,5.251,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,1.501,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,2.543,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,0.491,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,0.24,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,2.5,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,1.251,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,0.75,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,3.971,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,4.999,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,5.765,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,1.238,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,1.757,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,2.994,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,0.502,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,3.796,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,1,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,2.758,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,4.256,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,2.759,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,1.998,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,0.258,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,0.499,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,1.501,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,0.758,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,2.257,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,0.996,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,1.258,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,1.257,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,1.517,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,5.256,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,1.515,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,0.508,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,1.747,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,1.5,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,0.998,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,0.498,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,12.314,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,0.249,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,2.998,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,1.497,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,8.242,37,Commercial,7,Y,Y,M
037-2 - Dairy Queen PLot - 7 crows - Baited,1.241,37,Commercial,7,Y,Y,M
038 - Landcaster Park - 3 crows - No Bait,6.154,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,0.497,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,3.506,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,0.74,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,4.003,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,0.757,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,3.247,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,3.49,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,2.246,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,0.5,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,0.5,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,1.248,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,1.997,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,5.744,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,3.019,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,7.998,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,1.501,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,2.499,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,0.996,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,0.503,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,4.006,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,0.518,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,1.742,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,0.254,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,4.998,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,1.497,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,1.006,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,1.5,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,2.254,38,Green Area,2,N,Y,M
038 - Landcaster Park - 3 crows - No Bait,6.5,38,Green Area,2,N,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.501,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.752,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,5.494,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,1.235,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,1.247,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,7.005,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.498,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.997,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,5.497,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,3.751,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,2.996,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,2.755,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.994,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.762,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,2.252,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,1.249,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,1.998,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,2.496,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,9.302,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,2.75,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,2.247,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.732,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,8.763,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,4.745,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,1.98,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,1.75,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,1.249,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,5.93,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,7.495,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.76,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,1.965,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,1.76,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,1.706,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.499,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.492,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,1,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,1.757,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,2.207,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,1.259,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,3,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,2.499,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.511,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,1.248,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.499,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,2.742,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,1.785,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,3.253,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,3.246,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.763,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,1.5,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.499,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,1.001,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,4.749,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.255,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,21.499,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.257,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.741,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,3.999,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.5,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.494,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.494,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,5.253,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.503,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.499,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.997,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.244,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,3.759,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.511,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,1.737,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,3.257,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,2.515,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,8,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.745,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,8.498,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.753,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.245,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.759,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,1.253,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.739,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,19.501,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,1.236,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,8.238,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,9.002,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,3.996,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.76,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,10.999,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,2.251,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,4.761,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.747,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.755,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.502,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.502,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,2.017,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,3.502,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,5.499,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,4.263,38,Commercial,7,Y,Y,M
038-2 - Dairy Queen PLot - 7 crows - Baited,0.25,38,Commercial,7,Y,Y,M
040 - Dairy Queen PLot - 3 crows - Baited,2.993,40,Green Area,2,Y,Y,M
040 - Dairy Queen PLot - 3 crows - Baited,0.26,40,Green Area,2,Y,Y,M
040 - Dairy Queen PLot - 3 crows - Baited,5.499,40,Green Area,2,Y,Y,M
040 - Dairy Queen PLot - 3 crows - Baited,1.502,40,Green Area,2,Y,Y,M
040 - Dairy Queen PLot - 3 crows - Baited,1.5,40,Green Area,2,Y,Y,M
040 - Dairy Queen PLot - 3 crows - Baited,1.761,40,Green Area,2,Y,Y,M
040 - Dairy Queen PLot - 3 crows - Baited,0.499,40,Green Area,2,Y,Y,M
040 - Dairy Queen PLot - 3 crows - Baited,1.236,40,Green Area,2,Y,Y,M
040 - Dairy Queen PLot - 3 crows - Baited,1.512,40,Green Area,2,Y,Y,M
040 - Dairy Queen PLot - 3 crows - Baited,2.5,40,Green Area,2,Y,Y,M
040 - Dairy Queen PLot - 3 crows - Baited,2.494,40,Green Area,2,Y,Y,M
040 - Dairy Queen PLot - 3 crows - Baited,2.03,40,Green Area,2,Y,Y,M
040 - Dairy Queen PLot - 3 crows - Baited,0.498,40,Green Area,2,Y,Y,M
040 - Dairy Queen PLot - 3 crows - Baited,1.748,40,Green Area,2,Y,Y,M
040 - Dairy Queen PLot - 3 crows - Baited,1.749,40,Green Area,2,Y,Y,M
040 - Dairy Queen PLot - 3 crows - Baited,1.008,40,Green Area,2,Y,Y,M
040 - Dairy Queen PLot - 3 crows - Baited,0.739,40,Green Area,2,Y,Y,M
040 - Dairy Queen PLot - 3 crows - Baited,3.993,40,Green Area,2,Y,Y,M
040 - Dairy Queen PLot - 3 crows - Baited,6.996,40,Green Area,2,Y,Y,M
040 - Dairy Queen PLot - 3 crows - Baited,0.762,40,Green Area,2,Y,Y,M
040 - Dairy Queen PLot - 3 crows - Baited,3.759,40,Green Area,2,Y,Y,M
041 - FVM - 7 crows - Baited,0.73,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.756,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.743,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.501,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.752,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,9.794,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,3.499,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,1.499,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,1.24,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,2.746,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.998,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.501,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,7.28,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,5.316,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.498,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.761,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.758,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,1.744,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,4.996,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.757,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,7.961,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,1.341,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,1.744,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.244,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.502,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.741,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,8.152,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,2.737,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.756,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,1.748,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,1.001,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,3.263,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.495,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,1.261,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,2.237,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,1.995,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,1.498,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,2.249,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.502,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,5.011,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,3.002,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.743,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.754,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.998,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,3.999,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,3.489,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.744,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,2,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.742,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,1.741,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,2.278,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,1.747,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,1.498,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.745,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,6.202,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,1.756,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,2,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,2,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.997,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,1.242,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,2,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,1.001,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,1.499,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,1.997,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.897,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,1.253,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,1.501,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,1.244,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.254,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.994,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.752,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,1.995,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.501,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.494,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.261,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.999,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.995,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,5.5,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,2.501,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.998,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,2.259,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,3.001,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,1.254,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.501,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.496,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.498,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.497,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,7.999,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.758,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,6.773,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,8.842,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,1.761,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,4.002,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,2.496,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,4.258,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,2.241,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.741,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.259,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.497,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.253,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,1.757,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,2,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.997,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.242,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,2.502,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,12.752,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,1.739,41,Green Area,5,Y,Y,M
041 - FVM - 7 crows - Baited,0.499,41,Green Area,5,Y,Y,M
042 - CIBC PLot - 2 crows - Baited,0.259,42,Commercial,2,Y,Y,M
042 - CIBC PLot - 2 crows - Baited,0.735,42,Commercial,2,Y,Y,M
042 - CIBC PLot - 2 crows - Baited,0.738,42,Commercial,2,Y,Y,M
043 - Ontario Bodyshop PLot - 2 crows - Baited,2.002,43,Green Area,2,Y,Y,M
043 - Ontario Bodyshop PLot - 2 crows - Baited,0.998,43,Green Area,2,Y,Y,M
